matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000258,47.555927,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,65536,16.04,3.99,7.9906,23.9919,3.9978,58.4249,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000709,47.728486,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,131072,16.37,3.99,7.9906,23.9919,3.9978,59.4397,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001564,47.687725,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,262144,15.97,3.99,7.9906,23.9919,3.9978,61.7377,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000330,48.619981,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,524288,13.17,3.99,7.9906,23.9919,3.9978,68.8860,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000699,47.049882,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,1048576,17.36,3.99,7.9906,23.9919,3.9978,80.8101,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000860,48.206252,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,2097152,14.90,3.99,7.9906,23.9919,3.9978,99.3300,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001147,48.192433,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,4194304,13.82,3.99,7.9906,23.9919,3.9978,136.4163,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000752,48.599480,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,8388608,14.25,3.99,7.9906,23.9919,3.9978,214.7720,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001634,47.975163,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,469.230094,0.838061,3.80111e-16,6.03961e-14,1.66443e-30,1.7694e-13,8.84701e-14,1.3549e-16,-15.5059,3.11925e-16,16777216,15.28,3.99,7.9906,23.9919,3.9978,371.0360,0
/users/panastas/Data/graphs/tamu/matrices/nv2/nv2.mtx,64,1453908,1453908,52728362,1.000210,33.106470,608.974438,0.000000,0.000000,CSR_CV_STREAM,1453908,1453908,52728362,444.232260,0.729476,20.4019,77823.9,240984,20.8508,0.00567888,-0.00037641,-3.06231,0.00086634,64,12.03,25.56,1.6902,22.3091,2.9999,39.0668,0
/users/panastas/Data/graphs/tamu/matrices/nv2/nv2.mtx,64,1453908,1453908,52728362,1.001234,34.652509,608.974438,0.000000,0.000000,CSR_CV_STREAM,1453908,1453908,52728362,421.423906,0.692022,22.0266,92159.9,312854,2.29718,0.00565983,-0.000387906,-3.04925,0.000892787,128,11.56,26.40,2.5195,21.4805,3.0000,32.4385,0
/users/panastas/Data/graphs/tamu/matrices/nv2/nv2.mtx,64,1453908,1453908,52728362,1.002420,33.559476,608.974438,0.000000,0.000000,CSR_CV_STREAM,1453908,1453908,52728362,413.337646,0.678744,21.5404,86015.9,306515,20.8529,0.00586292,-0.000438542,-2.99599,0.00100927,256,18.37,26.26,4.0067,21.1332,3.1425,28.1217,0
/users/panastas/Data/graphs/tamu/matrices/nv2/nv2.mtx,64,1453908,1453908,52728362,1.003082,36.481041,608.974438,0.000000,0.000000,CSR_CV_STREAM,1453908,1453908,52728362,430.063966,0.706210,21.9741,77823.9,332045,11.8539,0.00589349,-0.000445801,-2.98887,0.00102597,512,19.23,27.26,6.7787,22.7592,3.6922,29.8429,0
/users/panastas/Data/graphs/tamu/matrices/nv2/nv2.mtx,64,1453908,1453908,52728362,1.000783,40.358320,608.974438,0.000000,0.000000,CSR_CV_STREAM,1453908,1453908,52728362,437.836344,0.718973,21.9103,77823.9,327856,20.8538,0.00605801,-0.00042984,-3.00469,0.000989253,1024,16.12,23.34,7.9993,23.9766,3.9970,33.8476,0
/users/panastas/Data/graphs/tamu/matrices/nv2/nv2.mtx,64,1453908,1453908,52728362,1.001721,41.268010,608.974438,0.000000,0.000000,CSR_CV_STREAM,1453908,1453908,52728362,432.747370,0.710617,23.2969,81920.1,377389,9.57146,0.00593494,-0.000469654,-2.96624,0.00108083,2048,18.28,23.17,7.9986,23.9760,3.9968,37.5111,0
