matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.318142,9.426882,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,485.439855,0.867012,4.01843e-16,4.61853e-14,1.40472e-30,1.57559e-13,7.87796e-14,-5.55318e-17,-15.8932,1.27882e-16,256,0,0,0,0,0,0,-inf,0,1.42,1.31,3.1929,20.8073,3.0000,36.9886,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.239998,10.020964,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,467.983468,0.835835,3.71057e-16,4.26326e-14,1.18953e-30,1.66098e-13,8.30488e-14,-9.82106e-17,-15.6456,2.26165e-16,512,0,0,0,0,0,0,-inf,0,2.92,1.79,4.2235,20.1924,3.0520,38.6763,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.171161,10.609961,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,477.514081,0.852857,3.4656e-16,4.26326e-14,1.01462e-30,1.37715e-13,6.88577e-14,9.23816e-17,-15.6722,2.1272e-16,1024,0,0,0,0,0,0,-inf,0,3.16,6.31,6.7785,22.0094,3.5985,42.1189,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.113066,11.163737,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,482.256640,0.861327,3.28617e-16,4.79616e-14,9.0178e-31,1.44016e-13,7.20078e-14,1.1485e-16,-15.5777,2.64437e-16,2048,0,0,0,0,0,0,-inf,0,2.49,4.36,7.8977,23.7274,3.9531,45.4141,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.072460,11.586421,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,475.328259,0.848953,3.14493e-16,3.90799e-14,8.04995e-31,1.29566e-13,6.47832e-14,1.09264e-16,-15.5992,2.51643e-16,4096,0,0,0,0,0,0,-inf,0,5.91,4.59,7.9995,23.9985,3.9997,49.1558,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.064384,11.674332,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,467.702869,0.835334,3.04452e-16,3.64153e-14,7.32906e-31,1.25138e-13,6.25691e-14,6.44971e-17,-15.8282,1.48536e-16,8192,0,0,0,0,0,0,-inf,0,7.36,5.14,7.9987,24.0000,3.9998,53.0158,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.045506,11.885131,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.937880,0.830395,2.96781e-16,3.90799e-14,6.76329e-31,1.10093e-13,5.50466e-14,5.4798e-17,-15.8989,1.26201e-16,16384,0,0,0,0,0,0,-inf,0,5.80,4.61,7.9987,23.9996,3.9998,55.8067,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.026029,12.110737,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.937513,0.830394,2.96945e-16,3.90799e-14,6.7749e-31,1.10073e-13,5.50367e-14,5.32255e-17,-15.9118,1.22515e-16,32768,0,0,0,0,0,0,-inf,0,4.43,4.61,7.9987,23.9996,3.9998,56.9388,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.023017,12.146400,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.937513,0.830394,2.96945e-16,3.90799e-14,6.7749e-31,1.10073e-13,5.50367e-14,5.32255e-17,-15.9118,1.22515e-16,65536,0,0,0,0,0,0,-inf,0,4.10,4.61,7.9987,23.9996,3.9998,57.3624,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,1.032614,12.033516,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.937513,0.830394,2.96945e-16,3.90799e-14,6.7749e-31,1.10073e-13,5.50367e-14,5.32255e-17,-15.9118,1.22515e-16,131072,0,0,0,0,0,0,-inf,0,5.10,4.61,7.9987,23.9996,3.9998,57.2248,0
