matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.520806,14.659842,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,2097152,13.14,10.15,7.9998,17.2848,3.1606,72.4888,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.532259,14.550268,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,4194304,14.12,10.15,7.9998,17.2848,3.1606,75.4032,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.508313,14.781265,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,8388608,12.44,10.15,7.9998,17.2848,3.1606,86.8401,0
/home/users/dgal/Data/graphs/tamu/matrices/Long_Coup_dt6/Long_Coup_dt6.mtx,16,1470152,1470152,87088992,1.512872,14.736723,1002.262608,0.000000,0.000000,CSR_CVS,1470152,1470152,87088992,609.313073,0.607938,16777216,12.62,10.15,7.9998,17.2848,3.1606,94.1299,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,2.286446,9.999074,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,961.988862,0.937398,64,1.25,0.27,0.7771,22.7288,2.9382,29.4652,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,2.508962,9.112271,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,928.484536,0.904750,128,7.35,0.81,1.4825,22.5171,2.9999,28.4526,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,2.422354,9.438069,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,898.300598,0.875338,256,5.37,1.16,2.2948,21.7051,3.0000,31.3053,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,2.229598,10.254018,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,871.148498,0.848880,512,4.04,1.66,3.1069,20.8948,3.0002,36.2598,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,2.089632,10.940848,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,856.991916,0.835085,1024,4.00,1.17,4.4426,20.5871,3.1287,40.8276,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,2.027561,11.275785,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,887.253067,0.864573,2048,4.63,3.90,7.0746,22.7503,3.7281,44.4646,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.946640,11.744516,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,893.158068,0.870327,4096,6.26,3.62,7.9312,23.8854,3.9771,49.1568,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.951122,11.717534,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,882.977355,0.860406,8192,8.95,4.41,8.0000,24.0000,4.0000,53.3617,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.937960,11.797117,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,871.754749,0.849470,16384,9.28,4.80,7.9993,23.9993,3.9998,56.6907,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.909549,11.972641,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.943417,0.845756,32768,8.49,4.09,8.0000,24.0000,4.0000,58.8918,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.915890,11.933012,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,65536,9.11,3.82,8.0000,24.0000,4.0000,60.0771,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.918626,11.915996,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,131072,8.86,3.82,8.0000,24.0000,4.0000,59.9744,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.915130,11.937749,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,262144,8.67,3.82,8.0000,24.0000,4.0000,60.4994,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.931484,11.836670,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,524288,9.68,3.82,8.0000,24.0000,4.0000,60.3216,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.927919,11.858561,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,1048576,9.19,3.82,8.0000,24.0000,4.0000,61.2534,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.893101,12.076659,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,2097152,7.52,3.82,8.0000,24.0000,4.0000,63.9017,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.910818,11.964686,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,4194304,8.85,3.82,8.0000,24.0000,4.0000,70.8456,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.910936,11.963950,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,8388608,8.65,3.82,8.0000,24.0000,4.0000,71.0231,0
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV3real/dielFilterV3real.mtx,16,1102824,1102824,89306020,1.908931,11.976518,1026.233234,0.000000,0.000000,CSR_CVS,1102824,1102824,89306020,867.643485,0.845464,16777216,8.59,3.82,8.0000,24.0000,4.0000,81.4092,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.709298,14.504503,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,481.316936,0.429048,64,0.84,1.67,2.0181,21.9825,3.0001,17.2760,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.641457,15.103975,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,426.096415,0.379824,128,1.31,1.50,3.0329,21.0197,3.0066,19.2214,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.840392,13.471325,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,489.911710,0.436709,256,1.97,0.44,8.0000,24.0000,4.0000,17.2091,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.864527,13.296951,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,475.943230,0.424258,512,1.26,0.25,8.0000,24.0000,4.0000,18.3876,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.744969,14.208004,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,468.958958,0.418032,1024,1.87,0.14,7.9999,24.0000,4.0000,21.2981,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.551089,15.983950,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,465.467381,0.414920,2048,1.39,0.09,8.0000,24.0000,4.0000,24.7548,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.559529,15.897438,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,463.710257,0.413353,4096,1.67,0.07,8.0000,24.0000,4.0000,25.4614,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.700474,14.579772,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,8192,2.81,0.06,8.0000,24.0000,4.0000,23.4452,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.692871,14.645252,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,16384,2.71,0.06,8.0000,24.0000,4.0000,23.6650,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.703932,14.550185,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,32768,2.79,0.06,8.0000,24.0000,4.0000,23.4876,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.707000,14.524032,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,65536,3.06,0.06,8.0000,24.0000,4.0000,23.3416,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.697392,14.606248,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,131072,2.75,0.06,8.0000,24.0000,4.0000,23.7742,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.692619,14.647436,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,262144,2.74,0.06,8.0000,24.0000,4.0000,24.1406,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.694330,14.632643,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,524288,2.56,0.06,8.0000,24.0000,4.0000,24.6081,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.703865,14.550752,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,1048576,2.74,0.06,8.0000,24.0000,4.0000,26.9760,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.695204,14.625101,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,2097152,2.68,0.06,8.0000,24.0000,4.0000,29.9091,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.698756,14.594518,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,4194304,2.78,0.06,8.0000,24.0000,4.0000,34.1786,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.699192,14.590776,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,8388608,2.79,0.06,8.0000,24.0000,4.0000,46.6989,0
/home/users/dgal/Data/graphs/tamu/matrices/nlpkkt120/nlpkkt120.mtx,16,3542400,3542400,96845792,1.697303,14.607010,1121.825321,0.000000,0.000000,CSR_CVS,3542400,3542400,96845792,462.966372,0.412690,16777216,2.71,0.06,8.0000,24.0000,4.0000,57.3853,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.175026,11.675763,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,549.581839,0.475864,64,6.03,1.25,2.4570,21.7185,3.0219,21.8356,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.112476,12.021476,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,494.612913,0.428269,128,6.03,4.13,4.1556,21.4275,3.1979,21.9084,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.209574,11.493205,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,487.569274,0.422170,256,3.81,5.04,6.2823,22.1320,3.5518,21.3645,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.234749,11.363730,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,489.701918,0.424016,512,3.36,3.46,7.4762,23.0783,3.8193,21.4774,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.181917,11.638889,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,489.359816,0.423720,1024,5.93,1.29,7.9199,23.7319,3.9565,22.5483,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.111066,12.029509,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,484.796566,0.419769,2048,5.84,0.84,7.9890,23.9157,3.9881,23.7085,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.177898,11.660363,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,481.394757,0.416823,4096,7.88,0.60,7.9996,23.9480,3.9934,23.6009,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.176591,11.667365,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.490932,0.416041,8192,6.75,0.47,7.9995,23.9385,3.9922,23.8829,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.178750,11.655805,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,16384,6.44,0.47,7.9996,23.9387,3.9923,23.8984,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.174282,11.679754,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,32768,6.60,0.47,7.9996,23.9387,3.9923,24.2471,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.169833,11.703706,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,65536,6.44,0.47,7.9996,23.9387,3.9923,24.1899,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.183157,11.632276,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,131072,7.04,0.47,7.9996,23.9387,3.9923,24.1094,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.180042,11.648896,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,262144,6.71,0.47,7.9996,23.9387,3.9923,24.7421,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.175138,11.675161,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,524288,6.53,0.47,7.9996,23.9387,3.9923,25.7111,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.203220,11.526351,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,1048576,7.78,0.47,7.9996,23.9387,3.9923,27.7726,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.182451,11.636040,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,2097152,7.04,0.47,7.9996,23.9387,3.9923,32.3006,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.190128,11.595253,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,4194304,7.06,0.47,7.9996,23.9387,3.9923,38.1447,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.183240,11.631835,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,8388608,6.73,0.47,7.9996,23.9387,3.9923,42.5338,0
/home/users/dgal/Data/graphs/tamu/matrices/cage15/cage15.mtx,16,5154859,5154859,99199551,2.194081,11.574361,1154.912998,0.000000,0.000000,CSR_CVS,5154859,5154859,99199551,480.489675,0.416040,16777216,7.15,0.47,7.9996,23.9387,3.9923,56.3833,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,2.638067,10.759876,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,1061.327658,0.832637,64,1.34,0.56,0.8418,15.1578,1.9999,29.6233,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,2.558889,11.092813,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,991.527185,0.777877,128,1.19,0.27,1.7068,14.2931,2.0000,32.7234,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,2.660753,10.668136,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,950.961187,0.746052,256,1.92,3.63,2.5743,13.6403,2.0268,33.5120,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,2.555356,11.108149,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,919.947084,0.721721,512,3.42,9.37,3.3636,13.2124,2.0720,36.9331,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,2.442176,11.622945,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,961.751264,0.754517,1024,9.90,3.88,7.8065,15.8044,2.9514,41.1067,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,2.204498,12.876069,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,935.301107,0.733766,2048,6.35,5.23,7.9656,15.9410,2.9883,48.1626,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.981900,14.322256,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,916.364338,0.718910,4096,2.68,6.36,7.9949,15.9839,2.9973,56.7381,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.952301,14.539391,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,901.186208,0.707002,8192,4.27,7.20,7.9996,15.9968,2.9996,62.5063,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.920200,14.782454,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,887.183667,0.696017,16384,5.44,7.71,8.0000,16.0000,3.0000,66.4202,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.911318,14.851152,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,32768,4.65,7.81,8.0000,16.0000,3.0000,68.2496,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.907444,14.881314,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,65536,3.89,7.81,8.0000,16.0000,3.0000,68.8318,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.906645,14.887552,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,131072,3.96,7.81,8.0000,16.0000,3.0000,68.7151,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.907701,14.879307,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,262144,4.43,7.81,8.0000,16.0000,3.0000,68.7077,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.898827,14.948848,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,524288,4.03,7.81,8.0000,16.0000,3.0000,69.3537,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.902007,14.923855,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,1048576,4.38,7.81,8.0000,16.0000,3.0000,70.9823,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.896210,14.969475,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,2097152,3.43,7.81,8.0000,16.0000,3.0000,72.9519,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.893118,14.993927,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,4194304,3.98,7.81,8.0000,16.0000,3.0000,76.8599,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.899961,14.939926,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,8388608,3.52,7.81,8.0000,16.0000,3.0000,84.2064,0
/home/users/dgal/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,16,1504002,1504002,110879972,1.924516,14.749301,1274.657894,0.000000,0.000000,CSR_CVS,1504002,1504002,110879972,884.290771,0.693748,16777216,4.28,7.81,8.0000,16.0000,3.0000,88.8562,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,2.644000,11.367604,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,1033.111586,0.765509,64,1.07,7.81,1.8998,15.3311,2.1539,34.6051,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,2.540869,11.829001,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,940.463018,0.696859,128,2.26,6.87,4.7410,15.3053,2.5058,38.3902,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,2.449907,12.268198,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,821.821129,0.608948,256,3.05,5.04,6.6128,15.4916,2.7631,41.7671,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,2.207333,13.616406,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,693.207400,0.513649,512,3.65,3.00,7.5761,15.7423,2.9148,47.7700,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.951206,15.403780,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,622.114619,0.460971,1024,3.61,2.71,7.9605,15.9596,2.9900,55.1503,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.728766,17.385784,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,579.980347,0.429750,2048,3.11,3.83,7.9956,15.9924,2.9985,63.3023,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.599592,18.789761,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,549.869226,0.407439,4096,2.99,3.40,7.9991,15.9970,2.9995,70.9396,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.513922,19.853038,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,525.156522,0.389127,8192,2.33,2.87,8.0000,16.0000,3.0000,81.7021,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.475682,20.367495,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,505.599814,0.374636,16384,1.99,2.09,8.0000,16.0000,3.0000,84.3798,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.463933,20.530962,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,501.947371,0.371930,32768,1.72,1.85,8.0000,16.0000,3.0000,86.6543,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.461517,20.564893,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,501.947371,0.371930,65536,1.69,1.85,8.0000,16.0000,3.0000,86.9071,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.462294,20.553966,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,501.947371,0.371930,131072,1.62,1.85,8.0000,16.0000,3.0000,86.3660,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.455973,20.643205,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,501.947371,0.371930,262144,1.22,1.85,8.0000,16.0000,3.0000,87.3867,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.458074,20.613464,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,501.947371,0.371930,524288,0.81,1.85,8.0000,16.0000,3.0000,87.9633,0
/home/users/dgal/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,16,1564794,1564794,117406044,1.461560,20.564288,1349.574764,0.000000,0.000000,CSR_CVS,1564794,1564794,117406044,501.947371,0.371930,1048576,1.60,1.85,8.0000,16.0000,3.0000,88.8847,0
