matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.002167,20.826618,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,481.886637,0.860666,2.99631e-16,4.08562e-14,8.00807e-31,1.26505e-13,6.32525e-14,6.36285e-17,-15.8342,1.46476e-16,2048,0,0,0,0,0,0,-inf,0,6.71,4.40,7.8925,23.7197,3.9515,23.3182,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001888,21.123099,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,475.134400,0.848606,2.85152e-16,4.26326e-14,7.03144e-31,1.16614e-13,5.83071e-14,7.41264e-17,-15.7679,1.70653e-16,4096,0,0,0,0,0,0,-inf,0,7.91,4.62,7.9876,23.9835,3.9964,25.0253,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001731,21.320239,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,467.620280,0.835186,2.74781e-16,3.59712e-14,6.34011e-31,1.09619e-13,5.48096e-14,1.13319e-16,-15.5834,2.60967e-16,8192,0,0,0,0,0,0,-inf,0,8.91,5.19,7.9987,23.9987,3.9997,27.2405,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.003638,21.473183,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.915518,0.830355,2.66716e-16,3.90799e-14,5.73122e-31,1.04659e-13,5.23293e-14,5.7408e-17,-15.8789,1.32164e-16,16384,0,0,0,0,0,0,-inf,0,8.74,4.68,7.9915,23.9928,3.9980,28.8100,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.003662,21.472656,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.914154,0.830353,2.66706e-16,3.90799e-14,5.73303e-31,1.04667e-13,5.23336e-14,5.7556e-17,-15.8778,1.3249e-16,32768,0,0,0,0,0,0,-inf,0,8.72,4.68,7.9906,23.9919,3.9978,29.5105,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.003741,21.470966,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.914154,0.830353,2.66706e-16,3.90799e-14,5.73303e-31,1.04667e-13,5.23336e-14,5.7556e-17,-15.8778,1.3249e-16,65536,0,0,0,0,0,0,-inf,0,8.68,4.68,7.9906,23.9919,3.9978,29.6111,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.004026,21.464868,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.914154,0.830353,2.66706e-16,3.90799e-14,5.73303e-31,1.04667e-13,5.23336e-14,5.7556e-17,-15.8778,1.3249e-16,131072,0,0,0,0,0,0,-inf,0,8.70,4.68,7.9906,23.9919,3.9978,30.4961,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.003400,21.478258,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.914154,0.830353,2.66706e-16,3.90799e-14,5.73303e-31,1.04667e-13,5.23336e-14,5.7556e-17,-15.8778,1.3249e-16,262144,0,0,0,0,0,0,-inf,0,8.72,4.68,7.9906,23.9919,3.9978,31.4162,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001333,21.425661,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.914154,0.830353,2.66706e-16,3.90799e-14,5.73303e-31,1.04667e-13,5.23336e-14,5.7556e-17,-15.8778,1.3249e-16,524288,0,0,0,0,0,0,-inf,0,8.84,4.68,7.9906,23.9919,3.9978,31.9913,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000766,21.437804,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.914154,0.830353,2.66706e-16,3.90799e-14,5.73303e-31,1.04667e-13,5.23336e-14,5.7556e-17,-15.8778,1.3249e-16,1048576,0,0,0,0,0,0,-inf,0,8.67,4.68,7.9906,23.9919,3.9978,38.5704,0
